,comment,author,date,like,type
823,인천 재평가 시급,박현성,2022-02-06T04:38:09Z,1,main-comment
824,아니 근데 스파링 상대가 존나 쎈거에 비해서 상금이 너무 작네 꼴랑 백만원 가지고 엇따 써먹으란거야 ㅋㅋㅋ,김다니엘,2022-02-06T12:25:11Z,3,main-comment
825,하승진님 실제로 봤는데 앉은 키가 내 키.....,미 용쌤,2022-02-06T14:04:10Z,0,main-comment
826,요즘도 이런애들 있구나 길바닥에서도 안보이던데 어디 숨어서 노는거지,1 1,2022-02-06T17:43:49Z,0,main-comment
827,시비걸면 그냥 피하신다고 한 마지막 나오신 운동하신분이 현명하고 멋진분 같습니다.  자기 좀 강하다고 시비걸고 약해보이는 사람한테는 막대하는  저능아들과는 다른 부류의 사람입니다.,Michael Lee,2022-02-03T14:36:56Z,46,main-comment
828,가오가 온몸을 지배한 허세충이네... 문신+전과 별 늘리면 그걸 자랑스럽게 생각함 ㅋㅋㅋㅋ 아직 철이 덜들었구나 생각함,갓건담,2022-02-06T10:53:26Z,0,main-comment
829,진심으로 안타깝네요 ..,소나무형님,2022-02-05T14:39:51Z,0,main-comment
830,체급은 맞춰야지 ㅋㅋ,possible,2022-02-06T04:47:25Z,0,main-comment
831,일반인은 프로랑은 안돼 .. 씩씩한건<br>좋은데 사기꾼님도 길거리에선 잘칠듯 ㅋ,제임스강,2022-02-06T03:12:35Z,0,main-comment
832,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 맞을때 울상이셔서 졸라 귀여웠음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,허kimminso1,2022-02-03T10:49:22Z,66,main-comment
833,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=22m47s"">22:47</a> 눈물 글썽거리는거 아님?",시설관리,2022-02-05T17:10:53Z,1,main-comment
834,찬성이형 잠바 어디껀가요?너무이쁜데,강물은흘러갑니다,2022-02-05T14:36:12Z,0,main-comment
835,길거리에서 싸운애들중에 운동한애들이 얼마나있었을까<br>문신만봐도 쪼는 애들이 90프로다<br>그중에 운동한선수만만났어도<br>졌을건데 ..길거리니 무기썻을듯,김인철,2022-02-07T15:21:08Z,0,main-comment
836,제갈건이랑 붙는거 보고싶다,Gazua-!! 90_09,2022-02-07T00:22:25Z,0,main-comment
837,셋이서 앉앗다 다시 일어나는거 존나 웃기네ㅋㅋㅋㅋㅋ기선생각해서 한마디에 정찬성도 동감하고 바로 일어나는거봐ㅋㅋ단순하네ㅋ,압록바,2022-02-04T07:09:12Z,18,main-comment
838,눈을 감네 ㅋㅋㅋㅋㅋ,윤선생,2022-02-05T18:32:52Z,0,main-comment
839,악플보고 상처받지마세요<br>남자답고 멋있으세요<br>이젠교도소가지마세요,다크,2022-02-07T11:07:03Z,1,main-comment
840,나는솔로 영철이 나오는거임?ㅋㅋㅋ 개꿀잼 예약이네,그것이안고싶다,2022-02-06T07:31:41Z,0,main-comment
841,3화 영철 나오는거 실화입니까???,강명우,2022-02-05T14:41:35Z,0,main-comment
842,진짜 저런 한심하고 수치를 모르는 인간들이 실제로 존재하는구나....<br>신기하다.,Beom Seok Kim,2022-02-03T11:51:27Z,85,main-comment
843,워매 도핑테스트 해야되는거 아닌가요...,Son J H,2022-02-06T14:57:18Z,1,main-comment
844,일반인상대로프로선수에다체급차이가너무심해서재미가떨어지네여 방송취지는좋습니다,윤창훈,2022-02-06T07:53:39Z,0,main-comment
845,저는 레슬러입니다. 고딩 때 일진이니 짱이니 하는넘들 그냥 놔뒀고 싸운 적 없습니다. 내가 나도모르게 목감아돌리다가 죽이면 어쩌나 무서웠거든요. 운동오래 배운 사람에게 짱이나 일진은 그냥 장난수준입니다. 지금 경기 보셔서 다들 아실겁니다. 만두귀나 그래플링 유단자에게 이유없이 시비걸거나 또는 시비붙지 마세요. 황천길 가거나 장애인 됩니다.,종훈이레슬링으로쥐패버리기,2022-02-05T12:29:23Z,0,main-comment
846,격투기 선수들한테 덤비면 ....그냥 죽는다..,삶즐거운,2022-02-07T06:31:08Z,0,main-comment
847,난 앞으로 저런 인간 같지도 않은 쓰레기가 살아가면서 얼마나 많은 선량한 사람들에게 피해를 줄지 생각하니 마음이 아프다,메타세콰이어,2022-02-03T21:38:18Z,155,main-comment
848,707 영철 기대됩니다~~~,의정부수르만,2022-02-06T03:08:23Z,0,main-comment
849,상대 울겠다..ㅠ 그만해요 ㅠ 아예 격투의 기본도 없는 친구같은데..,harden chris,2022-02-05T10:46:49Z,0,main-comment
850,이친구언젠가 객사하겠네,쳐니,2022-02-06T08:37:09Z,0,main-comment
851,문호님이 멋있다~🤪🤗🤗💕,라키,2022-02-06T17:10:13Z,0,main-comment
852,찬성이 형은 진짜 심성이 원래 착한 사람인 듯 저런 눈에서 어떻게 세계적인 파이터인지 아직도 의문임...,w w,2022-02-04T05:35:07Z,75,main-comment
853,술먹고 싸워서 기억 안 난다고 하는데 때린게 아니라 맞기만 한거 아녀? 몸도 애기몸이구만,컵버터,2022-02-06T08:22:01Z,1,main-comment
854,수유리? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ  부평애들나온건  부평애들은 그래도 개잘한거네 ㅋㅋㅋㅋ  잰 도대체 뭐냐 ㅋㅋㅋㅋ  길가다가  운동하는애들  함 만나서 개터져봐야  무서운거알지 ㅋㅋㅋㅋㅋ,호돌돌자,2022-02-06T03:36:17Z,3,main-comment
855,"임마는 웅진코웨이, 분쇄기선에서 컷이다",여우군단,2022-02-05T18:03:28Z,0,main-comment
856,참교육ㅋㅋㅋ,어이가없네,2022-02-05T22:11:21Z,0,main-comment
857,원래 칭찬?평가?이런거 잘 안하는데 역대급으로 재밌습니다 시즌2 3 쭉쭉 나갔으면 ㅎㅎ,강예헌,2022-02-03T11:05:52Z,64,main-comment
858,소년원이 문제다 범죄자를 엘리트코스로 배출해버리니. . .,순조공노비해방,2022-02-05T17:30:44Z,0,main-comment
859,이번화 주제 : 빈수레가 요란하다.,심바맨,2022-02-06T05:30:48Z,0,main-comment
860,완전 개 씹 개꿀잼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 한명이라도 좀 제대로 된 싸움꾼좀 나타났으면 하는 바램이네요 ㅎㅎㅎㅎㅎ,그림자,2022-02-03T13:39:20Z,19,main-comment
861,영철이 나온다니ㄷㄷ,River dong,2022-02-06T08:38:22Z,0,main-comment
862,보시다시피 길거리에 가오잡고 다니는 대부분 상태가 저렇습니다.,룰라비,2022-02-06T09:49:50Z,0,main-comment
863,이번친구는  뭔가 안타깝네.....뭔가.. 살아남기위해서 그동안 치열하게 살아왔을거 같다는 느낌이................하지만 앞으로 다른사람들 피눈물나게만드는 사기같은거는 하지마시길 바랍니다..............,이수현,2022-02-06T01:08:32Z,0,main-comment
864,"20범 별 달 동안 진짜 센사람 안마주쳐 봤을까? 마주쳤어도 피했거나 , 그냥 갱생이 안되는 부류일거다 본인이 스스로 사기꾼 진뺴이라고 할 정도임 이 세상에는 강한 사람 많지만 그 사람들이 항상 우리를 지켜주는것도 아닙니다 진짜 무서운 사람은 운동해서 강한 사람이 아니라 뒷감당 생각 않고 시비 걸어오는 저런 부류의 사람입니다 때리면 때린대로 맞으면 맞은대로 골치아파지거든요",김명집,2022-02-05T10:45:21Z,1,main-comment
865,프로들도 양아치들한해서는 때려도 라이센스 박탈없애야 양아치들이 없어지겠구만,HJ1 Y,2022-02-07T07:58:36Z,0,main-comment
866,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,권수훈,2022-02-06T09:09:05Z,0,main-comment
867,그냥 컨셉이다.. 넘 과몰입 하지마슈,JS P,2022-02-07T01:42:40Z,0,main-comment
868,하승진 말 잘하네요,강철중,2022-02-06T15:14:49Z,0,main-comment
869,진짜 존잼인데 인간적으로 갱생 가능한 인간으로 섭외하기를,Dan kim,2022-02-04T03:55:04Z,16,main-comment
870,와~~참교육지대로해주는구나 ~,컨츄리 킹,2022-02-07T06:06:19Z,0,main-comment
871,싸움 않배운 사람이 잘 싸우는거 본적이 없는데 찾을수 있을까?,MaxPayne909,2022-02-07T11:00:37Z,0,main-comment
872,일반인은 글러브끼우고 링에 세우면 스텐스부터 주먹치는거까지 모든게 어색함ㅋㅋ<br>운동을 안해봐서 저런 자신감이 나오는거,신유,2022-02-07T09:24:32Z,0,main-comment
873,삼청 교육대 체험 프로그램ㅋㅋㅋㅋㅋ,구독 안하면 친일파.,2022-02-05T10:40:14Z,0,main-comment
874,갱생했으면 좋겠네요.,Song Song,2022-02-05T08:57:29Z,0,main-comment
875,다음은 707출신 나는영철인가요?ㅋㅋㅋㅋ,O수,2022-02-07T08:45:00Z,0,main-comment
876,신종훈 흑화버전 ㄷㄷ,람지,2022-02-07T13:56:27Z,1,main-comment
877,싸움짱 오라햇더니 무슨 범죄자새끼들만 나오노 ㅋㅋㅋㅋㅋㅋ,잡다한거다모았다,2022-02-07T07:17:19Z,0,main-comment
878,다음편 빨리 보고싶어서 맞더라도 내가 참가하고싶을 정도다 ㅋㅋ너무 재밌어 ㅋㅋㅋㅋ,Bsfw,2022-02-03T17:22:17Z,12,main-comment
879,인천오면 샌드백 당하겄누ㅋㅋㅋ,조자까,2022-02-06T15:42:31Z,0,main-comment
880,맞은친구들 고통을 함께느껴지다 반성하시겠죠?,이한,2022-02-05T12:17:27Z,0,main-comment
881,ㅋㅋㅋㅋㅋ진짜 못 싸운다<br>저정도면 중학생한테도 두들겨맞을거같은데 ㅋㅋㅋㅋㅋㅋㅋ<br>깡도 패기도아님저건ㅋㅋㅋㅋㅋ,한돌,2022-02-06T17:20:45Z,0,main-comment
882,마음씨 고운 애가 어떻게 저런 환경에 살았을까<br>안타까운 심정이지만 나중엔 철들어 평범하게 살아갈 아이로구나..누구를 뭐라하기전에 본인들부터 돌아들 보세요..좋은 길로 갈수있게 어른들이 도와주고 격려해줍시다,갑부,2022-02-07T06:44:10Z,1,main-comment
883,하승진이 진짜 표정이 화나는게 아니고 어린 친구들 안타까워 하는게 보인다<br>하승진은 진짜 어른같다,아닙니다,2022-02-03T12:17:04Z,130,main-comment
884,박 문 호..                                  짱!,피지크,2022-02-05T13:01:22Z,1,main-comment
885,찐빼이는 무슨 사기꾼 맞네,진짜로구독하면 로또 1등 당첨,2022-02-06T08:12:42Z,0,main-comment
886,아니 근데 때리는 폼이… 아마추어도 피할 수 있겠다 어디 좀 모자란 사람이나 컨셉충 아니야?,하나세,2022-02-07T11:09:05Z,1,main-comment
887,ㅋㅋ 한대도 못때렸어 ㅋㅋ,옵저버,2022-02-06T09:28:35Z,0,main-comment
888,원 취지와는 다르게 컨텐츠가 코미디 프로가 돼버림ㅋㅋㅋㅋ,라 퓨타,2022-02-03T15:58:18Z,23,main-comment
889,싸우려고 운동배우는거면 안배우는게 좋을듯 하내요...강할수록 겸손해야 하는데,태권v,2022-02-05T17:37:04Z,0,main-comment
890,살짝 얘는 그 느낌이네 문덕고 캡짱 박중필느낌<br>진짜 글ㅇ러브빼면 개가될거같긴함 길거리에서 그래서 안지는듯 주먹이아니라 깨물고 던지고,재혁 박,2022-02-07T05:56:25Z,0,main-comment
891,아 보는내가 민망하누 동네 망신시키지마 졷병ㅅ아,은밀하게 위대하게,2022-02-06T03:33:50Z,1,main-comment
892,아니 근데 일반인은 문호님 등장하는거 보면 그냥 그 때부터 몸이 말을 안 들을꺼 같은데? ㅋㅋㅋㅋ,제이티777,2022-02-05T10:55:01Z,0,main-comment
893,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=28m00s"">28:00</a> 여기부분이 ㄹㅇ ㅋㅋ 하승진은 팩폭하고 정찬성은 보면서 오~ ㅋㅋ 하는 모습이 ㄹㅇ 찐 고수같아서 개웃김ㅋㅋㅋㅋ",리코더삼바,2022-02-03T12:54:59Z,21,main-comment
894,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=27m39s"">27:39</a> 싸움 잘한다고 안할.. 안..안.. 안할거에요.. 혼내지마세요.. ㅠ 이건 좀 귀여웠다 새끼 ㅋㅋㅋ 운동 열심히 해서 도전해라 어린 나이에 뭔들 못하겠냐",Kimapple,2022-02-05T18:51:46Z,1,main-comment
895,말대로라면 소년원 역할은 수행을 아예 못하는건데 진짠가?,한승화,2022-02-05T19:31:24Z,0,main-comment
896,일권님이 1대1 하셨으면 좋을텐데,쇼숑,2022-02-06T19:37:18Z,0,main-comment
897,다음은 나는 솔로 4기 출연자 영철이구만..명현만에게도 도전했더만. ㅋ,빈센트 반고흐,2022-02-06T02:12:27Z,0,main-comment
898,운동배워야겠다가 배워서 패야겠다는 아니길 빌게요 <br>찬성 일권 승진 형님의 참교육 및 갱생 진정파이터를 찾는 방송 응원하겠습니다,근성이,2022-02-03T11:12:05Z,133,main-comment
899,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=29m20s"">29:20</a> 쿠키영상에서 모범답안이 나왔다",무지성,2022-02-06T10:34:27Z,0,main-comment
900,진짜 타고난 애들이 있을수 있겠지만 타고난 애들이 이런프로에 나올지... ㅋㅋㅋ 어디 동네 양아치들이 많이들 참가하겠네요.,조영택,2022-02-05T12:05:48Z,0,main-comment
901,ㅋㅋㅋㅋㅋ 가드를.. 다내리고 한다.. 우오 격투기에 1도 모르는구나...,롤린,2022-02-05T09:06:27Z,0,main-comment
902,개 재미있어 하...,Mo13 O,2022-02-06T10:58:47Z,0,main-comment
903,진짜 격투기의 순기능이다~<br>많은 사람들에게 교훈이 됐음합니다~<br>너무 재밌네요~,『닉』,2022-02-04T02:06:36Z,161,main-comment
904,정신적으로 너무 불안정해보인다 치료를 받아야 똑바로 살던 말던 할 수 있을거 같은데,sg,2022-02-06T00:19:42Z,2,main-comment
905,별로 세지도 않고 멘탈도 약하고 진짜 양아치도 아닌데 그냥 나오고 싶어서 나오는 친구들 같다,mon Kin,2022-02-07T00:42:24Z,0,main-comment
906,혹시 저 갈색 코트에 모자쓰신 분도 선수 분이신가요?,사람,2022-02-05T11:11:46Z,0,main-comment
907,개멋지네,꿀밤,2022-02-05T11:49:54Z,0,main-comment
908,"문호님 너무 호감가는 프로그램 ㅋㅋㅋㅋ줘터지게 팰수있는데 그냥 한방한방만 꽂아주시는,,",DamDam담담,2022-02-03T21:19:37Z,46,main-comment
909,조용한 찬성이가 시끄러운 승진이보다 낫다,이은혁,2022-02-05T09:09:26Z,0,main-comment
910,얘는 전형적인 강약약강 이네 글러브끼고 저래 쫄면서 날리는데 뭔 맥주먹이여 딱 나 하꼬때 개풀 암걱도 없을때 내가 최고다 생각할때 생각나네ㅋㅋ,Mrshin,2022-02-05T16:17:08Z,0,main-comment
911,지금은 어떻게보면 마지막챔프전이될수있을거같네요 유튜브보다 볼카전준비가 더맞는거같네요,cp9,2022-02-05T10:38:42Z,0,main-comment
912,보면서 궁금해진건데 저런 전과범들은 소년원 출소한 뒤에 무슨 직업 가짐? 어떻게 벌어서 먹고 사는지가 궁금함 공장에서도 안 써줄 것 같은데,박박웃김,2022-02-06T01:13:14Z,0,main-comment
913,하승진 깐족대는거 존나웃기네 ㅋㅋㅋㅋㅋㅋㅋ,M M,2022-02-04T16:22:26Z,101,main-comment
914,나는 너무 재밌어 이거 진짜,김도현,2022-02-05T17:47:58Z,0,main-comment
915,딱 봐도 양아치네 약한애들만 패고 빵가고 부심느끼는 애  근데 꼭 술쳐먹고 사람 만취됬을때 때리고 이긴듯,이상민,2022-02-06T15:25:30Z,0,main-comment
916,파쇄기랑 웅진코웨이는 컨셉이어서 웃기기라도 했는데 얘는 보는 내내 ㅈㄴ 역겹네 ㅋㅋㅋㅋ 빨리감기 엄청 마려웠다,남도원,2022-02-05T07:50:18Z,3,main-comment
917,참교육 좋네..,체리욜,2022-02-05T08:40:44Z,0,main-comment
918,하승진님 때문에 끝낼 타이밍 계속 만드는데 끝낼수가없어 ㅋㅋㅋㅋㅋㅋ,최동주,2022-02-03T14:57:23Z,31,main-comment
919,얜 나도 이길듯 ㅋㅋㅋㅋ 덤벼아,애기,2022-02-07T05:18:10Z,1,main-comment
920,잘모르겠네요.. 승진이 이런데 안 따라다녔으면 좋겠는데...<br>폭력은 폭력일 뿐....,taeshik woo,2022-02-07T09:09:04Z,0,main-comment
921,인천이고 어디고 찐으로 1진만나면 아마 유도부터 해서 엄청 많아유 혼내실꺼면 재대로 혼좀..,양시원,2022-02-06T13:07:03Z,0,main-comment
922,방송 잘 보고 있는 40대 아재 입니다.<br>정식지원 하고 싶은데 어디다 하면 되나요?<br>그냥 평범한 애 아버지 입니다.,김정균,2022-02-05T11:28:09Z,0,main-comment
923,와 다른거떠나서 일권형님 진짜로 열받아서 발벗고 나오신거 진짜 멋있다,디자이너 달리반피카소 Dalivanpicasso,2022-02-03T13:07:47Z,63,main-comment
924,24살에 전과20범이면 갱생불가능쓰레기지,오재희,2022-02-06T08:38:57Z,2,main-comment
925,성격 좋다 그래도,k,2022-02-05T13:37:46Z,0,main-comment
926,역시프로다!!!!,김상동,2022-02-06T02:40:01Z,0,main-comment
927,구독 했어여 ^*^,한동민,2022-02-06T22:01:23Z,1,main-comment
928,소름돋게 잼있다.....찬성이형 되게 차분하고 말을 조리있게 잘 하시네요 ㅇㅈ,백패커하늘이,2022-02-03T11:23:44Z,5,main-comment
929,웹툰에서 본 양아치들은 무슨 복싱 챔피언에 싸움잘했는데 현실은 그냥ㅋㅋ,민마,2022-02-05T14:55:05Z,0,main-comment
930,정찬성님이 보셨다던 천재들이 누구임?,차승원,2022-02-06T19:08:42Z,0,main-comment
931,다음은 &#39;나는 솔로 영철&#39;,STD,2022-02-06T10:36:25Z,0,main-comment
932,와 찐은 다르구나,신영호,2022-02-06T12:24:02Z,1,main-comment
933,하승진 옆에서 사이다 날려주는거 너무 좋다 ㅋㅋㅋㅋㅋㅋㅋㅋ 하승진이 제일 좋음,중용,2022-02-03T11:41:13Z,15,main-comment
934,남포동 가서 대한이랑 해보세요. 자갈치가면 항상 술처먹고잇어요 ㅋ,뉴욕촌놈NYCGuk,2022-02-06T22:28:05Z,0,main-comment
935,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=10m25s"">10:25</a> 핑거글러브 꼈으면 뒤졌다 너는ㅋㅋㅋ",휴,2022-02-06T03:56:43Z,1,main-comment
936,문호씨가 너무 무서워서 그런건가,노준영,2022-02-06T14:23:14Z,0,main-comment
937,ㅋㅋ 멋있다,호정씨쁠링쁠링,2022-02-06T06:52:20Z,0,main-comment
938,진짜 문호 선수 존나 강해보이는데 해맑게 문호야~! 하고 부르는 코좀은 얼마나 강자인거지..,kwangho seong,2022-02-03T12:30:34Z,47,main-comment
939,"저실력은 우리반짱 한테도 2분도 못버티겠구만,,, 주먹이 안보여서 못피해",올킬성남,2022-02-05T17:16:27Z,0,main-comment
940,근데 도전자분 생각보다 <br>너무 못하네..,(서연기복),2022-02-06T00:16:01Z,2,main-comment
941,ㄷ ㄷ 2일만에 170만,윤용현,2022-02-06T03:36:48Z,0,main-comment
942,성명준 참교육좀..ㅋ,각시탈,2022-02-06T21:48:06Z,0,main-comment
943,반성이 되겠냐. 죽어도 저런것들은 안되지,원짱,2022-02-06T04:13:20Z,0,main-comment
944,너므재밌당,파이리,2022-02-05T20:08:18Z,0,main-comment
945,"<a href=""https://www.youtube.com/watch?v=hRPqJfo483c&amp;t=28m17s"">28:17</a> 진짜 저런사람이 있을까",이정민,2022-02-06T11:31:12Z,2,main-comment
946,나는솔로 영철 제대로 맞았으면,알린,2022-02-05T15:38:25Z,0,main-comment
947,통의 이정우같은 사람은 없겠지만 은근 두근두근 하며 보게 되네요 ㅋㅋㅋ<br>정말 천재를 봤다 하시는 정찬성님 얘기도 있다보니 정말 나올 수 있을까 기대돼요,짱구,2022-02-04T12:43:39Z,385,main-comment
948,요즘 애들 싸움 레벨이 낮아졌나 ㅋㅋㅋㅋ,렌코쿠,2022-02-05T15:01:53Z,1,main-comment
949,애가 처음부터 울려고하네 말티즈맞네,허진주,2022-02-06T01:09:09Z,0,main-comment
950,실력만 보면 1화 인천분들이 더 잘치는거같은데,Joon ch,2022-02-05T17:09:09Z,0,main-comment
951,편집자님 제목에 스포를 적으시면 ㅠ.ㅠ 재미가 떨어지는거같아요,포포프프,2022-02-06T13:00:15Z,2,main-comment
952,컨텐츠는 정말 훌륭하지만....2화까지나간지금 참가자들의 엄청난거품과 현주소를 확인한지금..누가 감히나올까요? 얼굴다팔리고 쪽팔리고...흠흠,주원 한,2022-02-06T11:46:54Z,0,main-comment
953,"건들거리고 문신하고 욕이나 하고,, 참,, <br>프로 파이터는 인성 프로 겸손 하는 분이들 대부분이다 . 저런 인성 양아치,, 좀더 혼낫엇어하는대..<br>저런분들은 운동도 시키지 마세여 누굴 떄리기 위해 운동 배울거 같습니다.",최재식,2022-02-06T07:04:38Z,0,main-comment
954,ㅎㅎ귀엽네,쵸빈,2022-02-07T10:05:54Z,1,main-comment
955,나는 솔로다  그 707 영철 아저씨 나오나보네 ㅋㅋㅋㅋㅋ,그래,2022-02-07T12:09:45Z,0,main-comment
956,매번 이렇게 신선한 컨텐츠 만들어주셔서 감사합니다 ㅎㅎ 이런 영상들 보면 남자로써 보는 내내 가슴이 웅장해지고 뜨거워지네요,서이,2022-02-03T10:02:39Z,114,main-comment
957,난 이 프로그램에 나온 참가자들이 저걸로 회개가 될까? 라는 의구심이 드는데 ㅋㅋㅋ;;; 과연 저기서 진사람들이 &#39;아 내가 싸움 못해서 지는거구나. 앞으로 안깝쳐야지.&#39; 라고 생각할까? &#39;문호 저사람이 ㅈㄴ 쎈거지 ㅋㅋㅋ&#39; 이생각하고 운동 배우고 다른 무고한 약한 일반인들 패고다닐거같은데 ㅋㅋㅋ,모쌤,2022-02-05T10:55:50Z,0,main-comment
958,투지가 어디있어ㅋㅋ,후후후,2022-02-06T03:00:25Z,0,main-comment
959,파쇄기 의문의1승 ㅋ,파국이다,2022-02-05T07:26:55Z,3,main-comment
960,아으귀여워~ㅎㅎ,효정,2022-02-06T14:06:50Z,0,main-comment
961,100만원짜리 재미랑 감동을 시청자들한테 다 주네…,R4BBIT87,2022-02-04T02:29:53Z,10,main-comment
962,사람이 말하는게 참 방어적이네.,창민,2022-02-06T10:44:35Z,0,main-comment
963,근데 앞에 인천 전설 어쩌구 하신 여성분이 너무 대본 읽는것 같았음ㅋㅋㅋㅋㅋ <br>뭔가 정확하지않고 모호하면서도 요목조목 필요한 말들을 해주는것도 어색하고ㅋㅋㅋ<br>그리고 누가 나이먹고 양아들패악질을 전설이 어쩌구 저런 말들을 함ㅋㅋㅋㅋㅋ<br>부끄러운 일들이지ㅋㅋㅋㅋㅋ,C Stay,2022-02-07T15:59:03Z,0,main-comment
964,ㅋㅋㅋㅋㅋㅋㅋ ㅈ나 모다네 ㅋㅋㅋㅋㅋㅋㅋㅋ,KB B,2022-02-06T18:27:29Z,0,main-comment
965,위피 광고 타이밍 무엇?ㅋㅋ여자친구 저는 없어요 하는 순간ㅋㅋ,하루,2022-02-05T10:39:14Z,0,main-comment
966,찬성이행님은 진짜 숨겨진 보물같은 존재를 찾으시려고 하는게 눈에 보이네<br><br>아니 그나저나 일권이행님은 자연스럽게 또 싸움실력을 숨기시넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,domathang,2022-02-03T12:48:44Z,28,main-comment
967,일권씨가참교육했으면 조회수떡상인데 아쉽다 일권씨같은체급나이고려해서젓다고생각하면 얼마나 자기가좃밥인지 더깨닳을텐데,이승진,2022-02-06T14:09:08Z,0,main-comment
968,안녕하세요 27살 남자입니다. 격투기 한 번도 안 배웠는데 저 친구랑 하면 이길 수 있을 거 같습니다,guess who?,2022-02-05T15:49:04Z,1,main-comment
969,좀비트립 아가리파이터를 찾아서   ㅋㅋ,빠삐뽀부바,2022-02-06T11:40:27Z,1,main-comment
970,전과 20범이 24살..? 왜 사회에 있지..? 20범이면 80살 이상은 되야지..,천봉좌,2022-02-06T15:23:29Z,0,main-comment
971,하승진 안일권 섭외는 신의 한수인듯....,mk jeon,2022-02-03T11:39:14Z,79,main-comment
972,아직 정신 못 차렷네요!<br>사람이 되어라!,최유림,2022-02-06T20:44:09Z,0,main-comment
973,공격을 계속 드가네,효도맨,2022-02-07T09:19:38Z,0,main-comment
974,치와와 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,HJ J,2022-02-05T10:23:07Z,2,main-comment
975,인천보다 더 챙피하다고 생각합니다,kim Hong-Y,2022-02-06T12:36:26Z,1,main-comment
976,역시 현대 스포츠가 강함의 척도가 되는건 맞는 것 같음. 중국무술 vs 스포츠파이터로 봤을때 숨은 무림 고수가 있지 않을까 랑 비슷한 컨텐츠라 봄.<br>유명한 싸움꾼이라 해봤자 진짜 미친듯이 단련한 프로들에 비해 손색이 있는것 같다.,jj k,2022-02-03T11:13:20Z,16,main-comment
977,아 진짜 허세<br>에라이 잘못된 범죄를 떳떳히 얘기하고 정말 자네 인생이 걱정된다,용호 윤,2022-02-07T06:13:18Z,0,main-comment
978,영구와땡칠이를 잠깐본것같은데ㅋㅋㅋ,류류류,2022-02-05T08:29:59Z,0,main-comment
979,바로 구독할게요,김상범,2022-02-07T06:46:09Z,0,main-comment
980,하승진형님은 태어나서 어개빵당하신적있나요? 내가 스처봐야 형님 어깨근처도안다을꺼같네 ㅋㅋ,퍼단,2022-02-05T07:09:55Z,1,main-comment
981,문호형 맨날 영상에서 사람좋아보이고 순둥해보였는데 여지없습니다!! 너무멋있습니다 ㅎ 역시 진짜는 겸소들하시네요 !!,짱근이,2022-02-03T11:52:03Z,4,main-comment
982,양민학살감을 찾아서 ㅎㄷㄷ,J P,2022-02-06T14:15:49Z,0,main-comment
983,하승진 마음은 알겠는데 옆에서 말이 너무 많은거 같아요 ㅠ,John,2022-02-06T02:49:43Z,1,main-comment
984,나이먹고 엄청 후회할 거 같네 ㅎㅎㅎ,피터_김치,2022-02-06T05:38:00Z,0,main-comment
985,참가자분 일권이형 개그맨 후배인가요?,말랑이아빠,2022-02-07T06:07:05Z,0,main-comment
986,문호님 재밌게 해맑게 노는거같네ㅋㅋㅋㅋ,성환,2022-02-04T13:32:45Z,6,main-comment
987,문신이아파서 가슴 등 마무리못하고 팔만하고 딱보인다 저런놈들 ㅋㅋ,뉴욕촌놈NYCGuk,2022-02-06T22:22:31Z,1,main-comment
988,"근데 이거 애초에 룰이 다름 길거리 싸움은 룰이 없어서 온갖 비겁한 방법을 씀 ex)눈 찌르기, 고추 때리기 등등 그렇게 싸웠던 길거리 양아치들을 오직 정직한 방법만 써야하는 룰이 있는 격투기라는 스포츠를 시키니 이건 그냥 스포츠 처음 하는 사람보고 스포츠 선수랑 경기 하라는 거 아니냐",김김김김,2022-02-06T15:56:28Z,0,main-comment
989,이런 허약한분은 처음이네 참고로 문호님 한대도 안맞음 ㅋ,나어제울었어,2022-02-05T09:35:28Z,0,main-comment
990,산전수전 다 겪어서인지 말은 맛깔나게 잘하네 출연자분 유튜버하세요 예능으로 성공하시길,min,2022-02-05T11:43:03Z,2,main-comment
991,파이터를 찾아서는 진짜 재능있는 파이터를 찾는 프로그램이 아니라 나쁜 사람을 갱생하는 프로그램이다... 지금까지 자기 입으로 자기 싸움좀 잘한다고 과시하는 사람들 다 뻥이라는게 증명되는 프로그램.. 역시 프로 선수 앞에선 그냥 애기였음,민구루TV,2022-02-03T11:39:57Z,14,main-comment
