,comment,author,date,like,type
779,러시아ㅜ네덜란드 0.002초 차이 대박,C OB,2022-02-11T16:51:57Z,0,main-comment
780,근데 전체적으로  예전처럼 압도적인 모습이 안보이네요,똥PD,2022-02-11T23:45:10Z,1,main-comment
781,곽윤기선수 추월때 짜릿,jiyeong An,2022-02-12T00:02:11Z,0,main-comment
782,윤기동생 멋져브러 금가자,강한샘,2022-02-12T03:32:09Z,0,main-comment
783,크으 또 꽉잡아 윤기 맏형모드 나왔다❤️❤️❤️ 곽윤기선수님 이대로 결승 금메달 가요가요!,요한이를 선호해,2022-02-11T13:10:47Z,3,main-comment
784,역시 프로 유ㅡ튜바 곽윤기,meaningless 아이고의미없다,2022-02-11T17:00:03Z,0,main-comment
785,역시 본업 유튜버…카메라 겁나 잘 찾아,job recommendation,2022-02-11T16:00:21Z,1,main-comment
786,편파 판정하는 중공이 더이상 국제 경기를 열 수 없게 해야죠.            우리 선수단도 철수하고.,bio sun,2022-02-12T00:32:33Z,0,main-comment
787,앞으로도 골인후에 카메라 꼭 찾아줘~~,Only one,2022-02-12T11:20:33Z,1,main-comment
788,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=6m44s"">6:44</a> 아웃코스 보여주고 인으로 바로 파고드는거 심리전임?? 미쳤다 ㅋㅋㅋㅋㅋㅋ",IVII,2022-02-11T13:13:28Z,41,main-comment
789,기가맥히네 👍👍👍👍👍👍👍👍👍,cha cha,2022-02-11T15:02:22Z,1,main-comment
790,심장 쫄깃쫄깃,심심심심,2022-02-11T15:27:48Z,0,main-comment
791,10번째보는데왤케멋있지,깜보엄마,2022-02-12T06:02:40Z,0,main-comment
792,고등학교때 선생님 한테 담배피다 걸린이후로  심장 존나 뛰네 ㅋ 한바퀴 더돌았음  마비올뻔,박준형,2022-02-11T15:53:02Z,0,main-comment
793,와 곽윤기 진짜 개멋있다. <br>놀꺼 다 놀고 할꺼 다 하고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,아룽,2022-02-11T14:19:10Z,4,main-comment
794,윤기 삼촌~ 믿고 있었다구~,Sel Velo,2022-02-11T17:10:04Z,0,main-comment
795,와 곽윤기 존나빠르네,이황,2022-02-12T01:18:01Z,3,main-comment
796,금메달 꽉잡아윤기,만사장,2022-02-11T15:06:22Z,1,main-comment
797,꽉잡아윤기형 드럽게 잘해서 상대팀들이 짜증나잖아... 어칼겨..,하이,2022-02-12T17:30:19Z,1,main-comment
798,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=7m33s"">7:33</a> 차준환 잠깐 나와도 왕자님이야ㅠㅠㅠ❤",망고베리,2022-02-11T13:32:23Z,8,main-comment
799,꽉잡아윤기 좋아요 구독 바로 박으러 갑니다!,bbibbi,2022-02-11T15:46:05Z,0,main-comment
800,아~곽윤기 좋아~ 인코스도 귀신같이 카메라 위치도 귀신같이 봐주는 센스~~ 아주 좋아~~ 꽉잡아 윤기~~~^^,SSong Kim,2022-02-12T03:45:45Z,0,main-comment
801,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=7m06s"">7:06</a> 윤기횽님 가슴에 태극기 두번칠때 감동 ㅠㅠ",Kwangyong Hyun,2022-02-11T21:07:01Z,1,main-comment
802,곽윤기 유튜브 진짜 너무 웃김 ㅋㅋㅋ,김성준,2022-02-11T15:00:45Z,0,main-comment
803,곽윤기 선수님 아이돌보다 카메라 잘 찾으심 ㅋㅋㅋ,먕,2022-02-11T15:00:50Z,1,main-comment
804,어제 윤기형 추월 하는거 보고 나랑 내 동생이랑 소리 지르면서 봤음 ㅋ,창민 이,2022-02-12T01:02:24Z,0,main-comment
805,개멋저,이응,2022-02-12T08:12:28Z,0,main-comment
806,마지막 황대헌이 윤기형 존나 잘밀어주고 추월하는거 개멋지네 게이될뻔,tldk fn,2022-02-12T01:55:50Z,0,main-comment
807,중국은 결국 넘어지고 결승 갔네요 은메달 확정(확보아님) 축하드립니다^^,take a look,2022-02-11T16:33:24Z,0,main-comment
808,곽윤기 입만터는 유튜버 된줄 알앗더니 ㅜㅜㅜㅜㅜ엄지척,에취,2022-02-12T01:29:24Z,2,main-comment
809,꽉잡아 윤기가 캐리한다,이주명,2022-02-11T16:22:33Z,0,main-comment
810,킹윤기ㅠㅠㅠㅠㅠㅠㅠㅠ,가연,2022-02-11T15:39:14Z,0,main-comment
811,"아니 진짴ㅋㅋㅋㅋㅋ<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=8m50s"">8:50</a> 이정도면 찐유튜버 아니냐고ㅋㅋㅋㅋ어마어마한 스타성ㅜㅜ 꽉잡아 윤기 구독해주세여 여러분~^^<br>남자계주 후회없는 결승 🎿경기 해주길👍",혜진,2022-02-11T13:15:53Z,11,main-comment
812,멋찌다 !!!!!!!,백해성,2022-02-11T19:21:03Z,0,main-comment
813,"다른 나라 감독들, 야! 저 핑크머리 잡아! 쟈는 누꼬? 역시 꽉잡아 윤기, ㅋㅋㅋ 멋짐 폭발.",Anahnu,2022-02-11T15:15:06Z,0,main-comment
814,볼때마다 오금이 오그라드네..  선수들의 힘내는 장면이 너무 쫄깃함..,눈꽃변태,2022-02-11T17:45:04Z,0,main-comment
815,맏형의 면모를 제대로 보여주셨네요!!!,꿀잼,2022-02-11T19:07:10Z,0,main-comment
816,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=8m49s"">8:49</a> 카메라 한번에 찾아내는 스킬ㄷㄷ 여윽시 유투버",베라배라,2022-02-11T13:27:59Z,7,main-comment
817,와 경마에서 배당몰린말 털때 처럼 발라버리네 ㅋㅋ,크흡ㅠㅠ,2022-02-12T04:10:48Z,0,main-comment
818,꽉잡아 윤기 유튜버 답게 이름값 하셧습니다 ♡♡,Kim달인,2022-02-11T15:44:53Z,0,main-comment
819,내가 중국인이 아니여서 천만다행이다,밤비디 bibbidi bambidi boo✧,2022-02-12T02:23:35Z,2,main-comment
820,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=6m38s"">6:38</a> 봤음? ㅋㅋㅋㅋㅋ 미쳤네 진짜 ㅋㅋㅋㅋㅋ",수성구,2022-02-12T02:02:44Z,0,main-comment
821,곽윤기 ㄹㅇㅋㅋㅋㅋㅋㅋㅋ <br>마지막까지 웃음주네,이준석,2022-02-11T12:56:36Z,16,main-comment
822,곽노인 2바퀴는 잘 타네 ㅋㅋ,Jason Shin,2022-02-12T02:36:08Z,0,main-comment
823,🇰🇷🇰🇷🖤💜🐯👏🏻👏🏻👏🏻👍🏻,Lucky blue Kim,2022-02-11T16:50:03Z,1,main-comment
824,곽윤기선수 보면서 자양반머지...하고 봤다가 진짜 저양반 머지!!!!하고 소리침 매달따면 좋겠네요,박재종,2022-02-11T16:02:17Z,0,main-comment
825,곽윤기선수님 댓글 존버탑니다 ㅋㅋ,깜장이,2022-02-12T07:12:18Z,0,main-comment
826,저 저녁7시때 밥먹으면서 아직도 보고있어요ㅎㅎ우리나라 참 자랑스러워요!<br>황대헌!곽윤기!김동욱!이준서!KOREA!꺄아아아ㅇㅏ ㅏ앍!<br>곽윤기 힘 재대로 보여줬을 세 아주 멎졌네자네!,LUNA,2022-02-11T13:11:57Z,5,main-comment
827,역시 본업 유투버~ 카메라 단독샷은 잘 알아~,피오니플라워,2022-02-12T02:33:27Z,0,main-comment
828,👏 👏 👏 👏 👏 👏 👏 👏 👏 👏 👏,화이팅,2022-02-11T16:39:38Z,0,main-comment
829,윤기형은스타다,요로쉬꾸,2022-02-11T19:13:57Z,0,main-comment
830,윤기형이 아니라 윤기삼촌 본업하니까 잘하넼ㅋㅋㅋㅋ,록블,2022-02-12T06:33:43Z,0,main-comment
831,중국 말도안되게 결승 올리는거 보니 우승은 중국으로 이미 정해져 있을수도 있다.....<br>이게 스포츠인가....흠냥,아리밴드,2022-02-11T12:49:04Z,42,main-comment
832,개지린다….,Moomoo Beats,2022-02-11T17:19:53Z,0,main-comment
833,곽윤기 ㄷㄷㄷㄷㄷ,Eon쿤의 저장하려 쓰는 계정,2022-02-11T15:12:37Z,1,main-comment
834,가짜사나이 끝까지 살아남았었는데 이유가 있어 역시,김산,2022-02-12T23:19:31Z,1,main-comment
835,&quot;지렸다&quot;,고구마호박,2022-02-12T00:13:12Z,0,main-comment
836,곽윤기 프로 유튜버인데 진짜 쇼트트랙 잘하는듯 ㅋㅋㅋㅋㅋㅋ,달콤,2022-02-11T13:34:21Z,3,main-comment
837,이게 바로 대한민국이다!!!🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷🇰🇷👍👍👍👍👍👍👍👏👏👏👏👏👏👏,별이바라기,2022-02-11T19:14:44Z,0,main-comment
838,저게 진짜 사나이지!,일주 이,2022-02-11T22:44:47Z,0,main-comment
839,마지막 하이파이브 ㅋㅋㅋ,김경민,2022-02-12T12:54:40Z,0,main-comment
840,윤기님 짱,Ndnd Roe,2022-02-11T15:41:18Z,0,main-comment
841,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=8m49s"">8:49</a> 곽윤기 카메라찾는거봐 대박 ㅋㅋㅋㅋㅋ",haro,2022-02-11T13:12:10Z,11,main-comment
842,핑크오빠 존나 멋있어...,질풍크리,2022-02-11T15:52:28Z,1,main-comment
843,비속어 좀 쓰겠습니다. 형 ㅈㄴ 멋있어요..........,Joo hyung Ha,2022-02-12T01:47:13Z,1,main-comment
844,ㅠㅠ꽉잡아윤기?인가 인물로판단해서죄송합니다ㅠㅠ 개멋져요 퇴물?인줄일고 아 멋지면서 욕심쟁이햇는데 ㅠㅠㅠㅠㅠㅠㅠ개멋져ㅠㅠㅠㅠ오늘부터팬 ㅠㅠㅠㅠㅠ,이유진,2022-02-11T17:44:34Z,0,main-comment
845,빙질도 이따위로 밖에 못 하는 나라에서 올림픽. 잘하느냐 마냐 보다 빙질 때문에 다칠까봐 더 조마조마한 이번 올림픽. 평창 땐   피겨경기장 빙질 뿐 아니라 윗부분 공기는 따뜻하게 만드는 기술로 경기장을 관리했다는데..,토마토재배자,2022-02-12T00:17:41Z,0,main-comment
846,부담 많이 됐다던데 잘 끝내서 다행이다 ㅠ,땡땡땡,2022-02-11T12:51:12Z,10,main-comment
847,우왓 이게 스포츠지!!!!짜릿,정치&토론,2022-02-12T07:41:23Z,0,main-comment
848,곽윤기는 저정도면 자갈밭에서 스케이트타도 추월할꺼 같다ㅎㅎㅎㅎ,지안스럽게,2022-02-11T17:45:05Z,0,main-comment
849,꽉잡아 윤기!!!!!!,H,2022-02-11T23:04:43Z,0,main-comment
850,아니 곽윤기 최민정 이 둘은 너무 믿음직스럽잖아,FLAG,2022-02-11T18:55:38Z,0,main-comment
851,와 동욱쌤 국어만 하신줄 알았더니  언제 또 쇼트트랙까지 섭렵하셨어요? <br>대단하십니다.... 멋지세요 샘!   ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,HS,2022-02-11T13:17:54Z,4,main-comment
852,맞다 이형 국대였지..,oo oo,2022-02-12T10:08:36Z,0,main-comment
853,중국이 없으니 이렇게 평화롭네,배현도,2022-02-11T20:57:40Z,0,main-comment
854,이정도면 특급조커 곽윤기,슨뇨장,2022-02-11T16:14:33Z,0,main-comment
855,유튜버가 미래다,하늘은비웃지않아,2022-02-12T03:04:38Z,0,main-comment
856,중국없으니 이상한 판정이 없다는걸 알수있다,김병신,2022-02-11T23:04:10Z,0,main-comment
857,곽이키 너무귀여워~~~~~~~~~~,김미희,2022-02-12T03:05:53Z,0,main-comment
858,경기 보는데 곽윤기 슈퍼소닉 같았음,ㅇㅇ,2022-02-11T15:45:45Z,0,main-comment
859,곽윤기 은퇴 하지마라ㅋㅋㅋㅋㅋㅋ,봉하반점라이더조강현,2022-02-12T05:49:48Z,0,main-comment
860,금메달도 꽉 잡아 봅시드드드아~!!!!!!!!!,머선 129,2022-02-11T12:49:48Z,19,main-comment
861,유튜버가 실력이 좋네요  ㄷㄷㄷㄷ;;;,꿀잼,2022-02-13T01:21:33Z,3,main-comment
862,핑크보이 졸라멋이따!,윤민,2022-02-12T04:47:21Z,0,main-comment
863,김동욱선수 실수 줄여야할듯,Justin K. Lim,2022-02-11T15:38:33Z,1,main-comment
864,아웃코스 페이크 노린 꽉윤ㄷ ㄷ ㄷ ㄷ,멍뭉이의꿈,2022-02-11T15:03:32Z,2,main-comment
865,계주는 꽉잡아윤기다 진짜...,준,2022-02-11T13:15:14Z,3,main-comment
866,우승권의 드림팀에 가깝습니다,모모,2022-02-12T08:40:22Z,0,main-comment
867,세상에...와,Suhie Kim,2022-02-12T15:51:33Z,0,main-comment
868,아웃코스로 계속가서  인코스 비게하고<br>비자마자 인코스추월    역시  짬이란이런건가,장췐ᄌ,2022-02-12T03:18:06Z,0,main-comment
869,ㅋㅋㅋ..중국이 있었음 준결승 못갔을텐데...ㅎㅎㅎㅎㅎㅎ<br>(당연 중국이 잘해서가 아니고...)<br>근데 난 중국만 없음 울 나라가 1등할줄 알고 있었는데...ㅋㅋㅋ^^~,비니바보,2022-02-11T23:31:41Z,1,main-comment
870,유튜버가 참 스케이트를 잘타네요..,이세계 Segye,2022-02-11T12:54:39Z,19,main-comment
871,쏘닉 같아요!!!!!!! 진짜 나이스!!!,난쟁이,2022-02-11T15:57:21Z,0,main-comment
872,윤기가 러시아 살렸네ㅋㅋ간만에 보는 시원함 에휴,꿈꾸는나미,2022-02-11T17:55:22Z,1,main-comment
873,어제 폰타나 넘어진 건 좀 아쉽ㅠㅠ,환생한BF101,2022-02-12T01:03:52Z,0,main-comment
874,와 기가 막히는구만,순수한주띠,2022-02-12T02:38:17Z,0,main-comment
875,금메달🥇 꽉잡아 윤기~!!,Sensational,2022-02-11T13:11:36Z,3,main-comment
876,핑크머리칼라는 자신감이었어요<br>멋짐!!♡,그바다,2022-02-11T18:03:19Z,0,main-comment
877,굉장히 분홍분홍해서 좋군요 ㅎㅎ,당단백질,2022-02-11T15:50:37Z,2,main-comment
878,썸네일 곽윤기가 아니라 꽉잡아윤기 ㅋㅋㅋㅋㅋㅋㅋ<br>진짜 유튜버가 되신 거냐구요,선율,2022-02-13T03:26:45Z,0,main-comment
879,&#39;승부욕이 붙은 곽윤기&#39;,좌식보,2022-02-11T16:18:55Z,0,main-comment
880,역시 유튜버 중 쇼트트랙 1등 ㄷㄷ,##,2022-02-11T13:01:50Z,11,main-comment
881,그 댓글 생각난다.<br><br>유튜버치곤 잘타시네요.  유튜버가 이정도면 국대들은 얼마나 잘타는거지?,GR K,2022-02-11T15:21:32Z,0,main-comment
882,1등하고도 뺏기는 금메달인데 결승이 걱정되네요,샤랄라,2022-02-11T16:04:54Z,0,main-comment
883,곽윤기 개잘하느ㅔ,경환이,2022-02-12T03:31:12Z,0,main-comment
884,부업으로 금메달 따는 프로 유튜버 우리 윤기형 ㅋㅋㅋㅋㅋ,예스애듀케이티드,2022-02-11T13:41:16Z,3,main-comment
885,지렷따….,김재우,2022-02-11T15:19:28Z,0,main-comment
886,곽윤기 염색 너무 멋잇습니다..저도 분홍색해야겟다,알로웨이,2022-02-12T16:14:11Z,0,main-comment
887,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=5m00s"">5:00</a><br><a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=6m45s"">6:45</a><br>곽윤기는 찐이다 😍",5555 Sso,2022-02-11T15:42:01Z,1,main-comment
888,나 진짜 콩깍지가 꼇나봄... 곽윤기가 채형원으로 보임... 개굴왕자...,양오이52,2022-02-12T15:51:06Z,0,main-comment
889,크 꽉잡아윤기 최고!,Jh CHOI,2022-02-11T12:45:53Z,38,main-comment
890,곽윤기 캬<br>쨔릿~ 하다,Gold진,2022-02-11T15:10:47Z,1,main-comment
891,역시 동빙신기 짬 어디 안 가네,플랫화이트,2022-02-11T15:52:21Z,2,main-comment
892,이래서 경력자 뽑는겨~,running,2022-02-11T16:02:11Z,0,main-comment
893,가슴 팡팡! 존나 멋진 뽀삐!,뮤우,2022-02-12T05:36:08Z,0,main-comment
894,ㅋㅋㅋㅋㅋㅋ 윤기진짜최고,mia K.,2022-02-11T12:53:46Z,3,main-comment
895,곽윤기님 유투브 채널 구독!!😆,seonmin,2022-02-12T11:04:40Z,0,main-comment
896,아웃 인 아웃 지려따,밤장수.,2022-02-11T15:17:11Z,1,main-comment
897,왓! 멋지다!!!!!,blue-grey,2022-02-11T16:09:35Z,0,main-comment
898,머찌다..고생많았습니다~~ㅜ,young,2022-02-11T17:34:19Z,0,main-comment
899,중국 남자계주 예선 역시나 웃기네<br> 중국은 불리하면 넘어져서 어드밴티지 받냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 캐나다는 갈길 갔고 <br>오히려 중국이 자리잡다가 칼날로 캐나다 치고 지가 넘어져도 오히려 어드밴티지를 받냐 ㅋ <br>오늘도 코미디네 진짜 ㅡ 캐나다 넘어졌음 오히려 캐나다가 어드밴티지에 중국이 페널티 받아야하는데,뷰티한,2022-02-11T12:53:52Z,10,main-comment
900,곽윤기 소름,동현 김,2022-02-12T04:34:23Z,0,main-comment
901,남자한테 이런 감정 느끼는게 맞나싶다..,땡칠,2022-02-11T15:15:40Z,0,main-comment
902,볼때 ㅈㄴ 소리 지름 곽윤기 선수 개오졌어,하이,2022-02-11T16:09:30Z,0,main-comment
903,이게 진정한 짬바다 원썬아,Min Shiny,2022-02-11T15:10:18Z,1,main-comment
904,어떤 카메라가 자기를 찍고 있는지 아는 남자 ㅎㅎ,쥰박의 주식노트,2022-02-11T23:18:52Z,2,main-comment
905,아니 중간에 다리 사이로 고개 내미는거 뒷선수 입장에서는 약 오를듯ㅋㅋㅋㅋ,밍진냥,2022-02-11T21:16:54Z,0,main-comment
906,꽉잡아 윤기~~ 구독과 좋아요~,BBO,2022-02-11T15:45:29Z,0,main-comment
907,ㅋㅋㅋㅋㅋ역시 꽉잡아윤기 ㅋㅋㅋㅋㅋㅋㅋ이거 쥰 결승아냐??예능을 찍어 ㅋㅋㅋㅋㅋ,진실은닫혔다,2022-02-11T17:44:04Z,0,main-comment
908,윤기쓰 짬밥… 진짜 최강이다.. 우리는 윤기보유국….,ISFP,2022-02-11T13:29:02Z,3,main-comment
909,뜬금없는데 sbs가 해설을 참잘하는거같네요..계속 보니까 몰랐는데 방금 kbs 보고오니까 확차이나요..,쭁이,2022-02-11T16:16:03Z,0,main-comment
910,곽윤기선수는 진짜 찐이네.. 가지고노네,럭키가이,2022-02-12T00:55:32Z,0,main-comment
911,보는내내 손에 땀이 줄줄흐른다 젠장할,미카미유아,2022-02-12T05:17:09Z,0,main-comment
912,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=8m50s"">8:50</a> 내가!!!!!!!!!!!!ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ배성재 해설위원님 멘트가 더 웃겨ㅋㅋㅋㅋㅋ 인코스도 귀신같이 카메라위치도 귀신같이",아,2022-02-11T17:58:19Z,0,main-comment
913,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=3m24s"">3:24</a><br>???: 다리사이로 다른선수들의 위치를 파악합니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",jung._le_07,2022-02-11T14:53:11Z,3,main-comment
914,곽윤기 선수는 머리색깔이 볼 때 마다 다르네 ㅋㅋㅋ,Jook Soo,2022-02-12T06:51:26Z,0,main-comment
915,꽉잡아윤기!!!,초코 먹고싶다,2022-02-12T08:52:05Z,0,main-comment
916,멋져우왕,하트,2022-02-11T16:28:19Z,0,main-comment
917,꽉잡아곽윤기님 유튜버아니였나요?<br>스케이트좀타시네요,카홋,2022-02-12T12:41:46Z,0,main-comment
918,꽉잡아 윤기 ㅋㅋㅋㅋㅋ 곽윤기님 유튜브 채널명!!,15 0,2022-02-11T16:40:41Z,0,main-comment
919,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=7m04s"">7:04</a> <br>빨간색 옷입은 중국팀 코치 앞 지나갈 때 일부러 도발 하는거 같은데 그게 맞다면 개통쾌",성호 조,2022-02-13T03:48:33Z,0,main-comment
920,아니 유튜버가 저렇게 잘타도됨??<br>나 유튜브 댓글 처음 남겨봄,이승엽,2022-02-11T16:35:08Z,1,main-comment
921,꽉잡아!윤기~,잠공 zamgong,2022-02-12T04:31:38Z,0,main-comment
922,"<a href=""https://www.youtube.com/watch?v=gd1Ab-TeGCY&amp;t=8m48s"">8:48</a> 박승희 반응ㅋㅋㅋㅋㅋㅋ 리얼찐친이다 ㅋㅋㅋㅋㅋㅋ",최윤서,2022-02-11T13:54:21Z,5,main-comment
923,꽉잡아윤기 곽윤기 구독 좋아요 부탁 드려요 ~~~♡♡,Kim달인,2022-02-11T15:44:12Z,0,main-comment
924,💙💙💙💙💙💙💙,유복례,2022-02-11T15:36:17Z,0,main-comment
925,인코스 꽉잡아윤기,호경,2022-02-12T01:16:55Z,2,main-comment
926,꽉잡아윤기 웃겨ㅋㅋ,트랙터튜닝,2022-02-12T01:36:27Z,1,main-comment
927,아니 유튜버가 저리 잘하냐고ㅠㅠ,유준범,2022-02-11T13:35:58Z,3,main-comment
928,아 김동욱선수가 계속 인코스 내주네,모르는개산책,2022-02-12T02:16:53Z,1,main-comment
929,부업으로 썸네일 뽑으시는 성님 👍👍👍👍,강씨익,2022-02-11T16:44:38Z,0,main-comment
930,쇼트트랙 전용 경기장 하나도 없는게 할말이 없네요 <br>우리나라가 저렇게 잘타고<br>국민들 관심도 많은데<br>국제대회 기준에 맞게<br>하나 지어보는거 추진해보면 안되나...?,쇼트트랙계주 꽃  남여 메달 화이팅!,2022-02-11T19:07:43Z,0,main-comment
931,최고최고,박럭키,2022-02-11T15:30:16Z,0,main-comment
932,중국산 미꾸라지가 없으니 경기 잼있네~,준성 박,2022-02-11T22:20:24Z,0,main-comment
933,와우 곽부스터,백오십원,2022-02-11T19:27:24Z,0,main-comment
934,"대한민국 국민 여러분, 무려 월드&amp;올림픽 챔피언인 김연아도 마음놓고 여유있게 훈련할 양질의 국내 빙상장이 부족합니다. 태릉 빙상장에서 다 해결되는게 절대 아닙니다. 여러 빙상 분야 선수들과 시간을 쪼게 쓰고 있잖아요. 턱없이 부족합니다. 시간문제 외에도 당연히 국제적 피겨 수준의 빙질에서 훈련해야 하지만 태릉은 여러 빙상 종목의 선수들이 함께 사용하기에 그저 단단한 빙면 상태를 유지할 수 밖에 없고 점프도 뛰어야 하는 피겨선수들은 늘 부상의 위험을 안은채 훈련할 수 밖에 없습니다. 한숨이 나옵니다. 이것은 김연아나 후배선수들이나 똑같습니다! 김연아가 드높인 세계 최고, 최첨단이라는 국제적 위상과는 괴리된 한국피겨에 대한 국가적 인식 수준의 문제입니다!",쇼트트랙계주 꽃  남여 메달 화이팅!,2022-02-11T19:32:02Z,0,main-comment
935,윤기오빠 개머싯누,ho mi,2022-02-11T16:40:57Z,0,main-comment
936,유투버가 스케이트 잘타네.....,라봉,2022-02-11T14:35:17Z,3,main-comment
937,핑크는   자신감...   쩌장은   스포츠맨쉽   무력진압  !     Ioc는   돈이되는것만  신경씀.,이건,2022-02-11T22:56:16Z,1,main-comment
938,꽉잡아윤기 떡상중,후라이튀김,2022-02-11T18:21:06Z,1,main-comment
939,미쳤따리,포항유채꽃,2022-02-11T21:20:17Z,0,main-comment
940,유튜버가 저렇게 잘 타봤자 세계 1등밖에 못함,KimChk,2022-02-11T15:49:51Z,0,main-comment
941,아니 원래 가랑이사이로 저렇게 쳐다보나요?ㅋㅋㅋㅋㅋㅋㅋ 유독 대놓고 쳐다보는 것 같아서 웃겼어욬ㅋㅋㅋㅋㅋㅋㅋ,하얀,2022-02-11T13:29:02Z,3,main-comment
942,이게 대한민국이다,準星,2022-02-11T19:13:10Z,0,main-comment
943,곽윤기 골드버튼 가지려고 선수한다던데,bin ru,2022-02-12T15:17:28Z,0,main-comment
944,꽉잡아윤기형만🤗,정세훈,2022-02-12T06:54:56Z,0,main-comment
945,어 이사람 유튜번데 왜케 스케이트 잘타요?,DOK DOM,2022-02-11T18:12:48Z,0,main-comment
946,짱먹어라 진짜ㅜ,무당의힘쥴리의힘무식의힘대본의힘,2022-02-11T17:45:29Z,0,main-comment
947,갬동갬동갬동 ♥️♥️♥️♥️♥️♥️,엄지슈슈,2022-02-12T04:33:43Z,0,main-comment
948,미쳣다미쳣드아 ~~~~,김수희,2022-02-12T02:09:09Z,0,main-comment
949,정말 근사하다 ㅋㅋㅋ,시노님,2022-02-11T15:07:09Z,1,main-comment
950,가짜 사나이의 힘은 대단했다…!!!,happineselifer7,2022-02-11T12:56:03Z,3,main-comment
951,유튜버 곽윤기 ㅋ화이팅ㅋㅋ,거미왕,2022-02-12T01:53:47Z,1,main-comment
952,진짜 우리나라 이번에 인물이없네...ㅋ 곽윤기의 노련함만 믿어야겠네,홀헐홀홍,2022-02-12T01:24:54Z,2,main-comment
953,곽윤기 유튜브 떡상하는소리,근재 이,2022-02-11T19:37:45Z,0,main-comment
954,"곽윤기 선수 핑크 머리 하고 나왔을때 부터 알아봤어~ 내가 스타야~<br>그리고 곽윤기 올림픽 진행하면서 개인 유튜브 촬영도 틈틈이 하는데~ 성적 안 좋으면<br>선수가 왜 훈련에 집중안하고 유튜브나 쳐 하고 있냐 욕먹었을텐데, 성적도 좋으니~<br>할말 없음~",DARKDEADWALKER,2022-02-11T16:20:58Z,0,main-comment
955,진짜 ㅋㅋㅋ 꽉잡아라 곽윤기들어간다 ㅋㅋㅋㅋㅋ 하 네개 나라도 저렇게 북적북적인데 다섯 나라가 뛴다고? 진짜 중국 왜올라옴?ㅋㅋㅋㅋㅋ,쀼,2022-02-11T12:54:35Z,11,main-comment
956,곽윤기들어오면서 유투브홍보하는 거아니냐고 그랬는데ㅋㅋㅋㅋ<br>스브스 썸넬도 곽윤기라 안하고 꽉잡아윤기라하넼ㅋㅋㅋㅋㅋㅋ<br>유투브안했으면 어쩔뻔했어ㅋㅋㅋㅋ,콩알꼬마,2022-02-12T07:07:48Z,2,main-comment
957,와 유튜버 개잘하네,안쏭달쏭,2022-02-11T15:02:15Z,1,main-comment
958,쇼트트랙 볼때만큼 손에 땀 찰때가 없음;; 그러다 메달따면 눈에도 땀차기 ㅋㅋ,zetsun,2022-02-12T10:32:24Z,0,main-comment
959,매스스타트 경기 배성재가 중계하나요? 궁금하네요,성이름,2022-02-11T18:59:24Z,0,main-comment
960,유튭 수익이 적어서 부업하시는거? 부업치곤 잘하시네,꽃은 저마다 피는 시기가 다르다,2022-02-11T12:50:41Z,4,main-comment
961,@M416 TV 드립..,댓글다는 계정,2022-02-11T13:05:07Z,1,reply-comment
962,부업이 아니라 본업임,M416 TV,2022-02-11T12:55:08Z,0,reply-comment
963,곽윤기이이ㅣ!!!!!!!!!!!♡♡곽윤기!!♤♤!!!!!!!!!,덥다,2022-02-12T00:15:15Z,0,main-comment
964,대한민국 쇼트트렉서브 = 다른나라 에이스,끼룩끼룩,2022-02-11T16:25:15Z,0,main-comment
965,쥑이네 곽윤기 ~,유현진,2022-02-11T15:58:23Z,0,main-comment
966,김동욱   머냐,너보다형이야,2022-02-12T06:59:14Z,3,main-comment
967,러시아는 언제까지 ROC로 나오나요?,김민제,2022-02-11T16:12:42Z,0,main-comment
968,결승은 언제인가요?,박재현,2022-02-11T15:47:23Z,0,main-comment
969,인코스든 아웃코스든 침투력하나는 ㅋㅋ,오미라,2022-02-12T18:00:20Z,0,main-comment
970,윤기형 아직 안 죽었어♡♡♡♡♡,수지이,2022-02-11T16:07:25Z,0,main-comment
